8.587586399497312284e-01  6.288336902418634189e-01  -7.856782781373308211e-01  6.288336902418627528e-01
8.797039726314319630e-01  6.123382127154632926e-01  -7.892768188045224953e-01  6.123382127154628485e-01
9.006493053131328086e-01  5.957826283944798185e-01  -7.914305055873139816e-01  5.957826283944792634e-01
9.215946379948335432e-01  5.791964061498631189e-01  -7.922154163034585972e-01  5.791964061498625638e-01
9.425399706765342778e-01  5.626073956106578677e-01  -7.917100149590295954e-01  5.626073956106574236e-01
9.634853033582351234e-01  5.460417824850996027e-01  -7.899946463676730257e-01  5.460417824850990476e-01
9.844306360399358580e-01  5.295240544192507670e-01  -7.871510360805461515e-01  5.295240544192501009e-01
1.005375968721636593e+00  5.130769772320635802e-01  -7.832618003386674355e-01  5.130769772320630251e-01
1.026321301403337438e+00  4.967215812706289313e-01  -7.784099704072824366e-01  4.967215812706284317e-01
1.047266634085038062e+00  4.804771575423498753e-01  -7.726785352324613276e-01  4.804771575423492647e-01
1.068211966766738907e+00  4.643612632031213217e-01  -7.661500058882771969e-01  4.643612632031207665e-01
1.089157299448439531e+00  4.483897359132349436e-01  -7.589060047736660986e-01  4.483897359132346105e-01
1.110102632130140377e+00  4.325767165162939243e-01  -7.510268819863117340e-01  4.325767165162937022e-01
1.131047964811841222e+00  4.169346794512378551e-01  -7.425913607607974587e-01  4.169346794512377441e-01
1.151993297493541846e+00  4.014744702736798843e-01  -7.336762133229035587e-01  4.014744702736796067e-01
1.172938630175242691e+00  3.862053496399102670e-01  -7.243559679929874040e-01  3.862053496399099339e-01
1.193883962856943537e+00  3.711350430946951384e-01  -7.147026478789475501e-01  3.711350430946946943e-01
1.214829295538644161e+00  3.562697960017162657e-01  -7.047855410417002142e-01  3.562697960017160437e-01
1.235774628220345006e+00  3.416144329623955755e-01  -6.946710015999619792e-01  3.416144329623951315e-01
1.256719960902045852e+00  3.271724210839592750e-01  -6.844222808712776551e-01  3.271724210839588864e-01
1.277665293583746475e+00  3.129459364799704879e-01  -6.740993873258206426e-01  3.129459364799700438e-01
1.298610626265447321e+00  2.989359334150756276e-01  -6.637589738601592515e-01  2.989359334150753500e-01
1.319555958947147944e+00  2.851422155393623648e-01  -6.534542506801903627e-01  2.851422155393620317e-01
1.340501291628848790e+00  2.715635086953875899e-01  -6.432349219148602026e-01  2.715635086953871458e-01
1.361446624310549636e+00  2.581975348216132282e-01  -6.331471439632027076e-01  2.581975348216129507e-01
1.382391956992250259e+00  2.450410865186625209e-01  -6.232335035039114901e-01  2.450410865186623544e-01
1.403337289673951105e+00  2.320901018885725975e-01  -6.135330130657900005e-01  2.320901018885723199e-01
1.424282622355651728e+00  2.193397393012230800e-01  -6.040811220652432256e-01  2.193397393012229413e-01
1.445227955037352574e+00  2.067844517855847997e-01  -5.949097412594434031e-01  2.067844517855846054e-01
1.466173287719053420e+00  1.944180607856758058e-01  -5.860472786367605380e-01  1.944180607856754173e-01
1.487118620400754043e+00  1.822338290615599377e-01  -5.775186848653131033e-01  1.822338290615593825e-01
1.508063953082454889e+00  1.702245325538367382e-01  -5.693455065419554817e-01  1.702245325538359610e-01
1.529009285764155734e+00  1.583825310654503049e-01  -5.615459456237386071e-01  1.583825310654496110e-01
1.549954618445856358e+00  1.466998376469428322e-01  -5.541349235781106719e-01  1.466998376469419718e-01
1.570899951127557204e+00  1.351681866002123478e-01  -5.471241489533755775e-01  1.351681866002113486e-01
1.591845283809258049e+00  1.237791000412391540e-01  -5.405221872439739395e-01  1.237791000412381826e-01
1.612790616490958673e+00  1.125239529839507924e-01  -5.343345321030400497e-01  1.125239529839497793e-01
1.633735949172659518e+00  1.013940369253596430e-01  -5.285636771347357321e-01  1.013940369253588103e-01
1.654681281854360142e+00  9.038062192630036407e-02  -5.232091876786535423e-01  9.038062192629951752e-02
1.675626614536060988e+00  7.947501719253224906e-02  -5.182677721759212375e-01  7.947501719253120822e-02
1.696571947217761833e+00  6.866863016775415218e-02  -5.137333528795733351e-01  6.866863016775326400e-02
1.717517279899462457e+00  5.795302415329128820e-02  -5.095971358384919769e-01  5.795302415329023349e-02
1.738462612581163302e+00  4.731997446900804150e-02  -5.058476802431585151e-01  4.731997446900698678e-02
1.759407945262863926e+00  3.676152316658232166e-02  -5.024709673711094116e-01  3.676152316658122532e-02
1.780353277944564772e+00  2.627003229980395815e-02  -4.994504695090017377e-01  2.627003229980270915e-02
1.801298610626265617e+00  1.583823574732301509e-02  -4.967672193552867266e-01  1.583823574732195691e-02
1.822243943307966241e+00  5.459289571498882054e-03  -4.943998805214749881e-01  5.459289571497907140e-03
1.843189275989667086e+00  -4.873179117018455742e-03  -4.923248198497143790e-01  -4.873179117019321369e-03
1.864134608671367932e+00  -1.516502483527704115e-02  -4.905161823488204398e-01  -1.516502483527794147e-02
1.885079941353068556e+00  -2.542153800843527378e-02  -4.889459696189746851e-01  -2.542153800843596767e-02
1.906025274034769401e+00  -3.564740093723184344e-02  -4.875841226860748168e-01  -3.564740093723270387e-02
1.926970606716470247e+00  -4.584664555481987591e-02  -4.863986101992900934e-01  -4.584664555482093062e-02
1.947915939398170870e+00  -5.602261309540645939e-02  -4.853555229589386344e-01  -5.602261309540748635e-02
1.968861272079871716e+00  -6.617791581737497708e-02  -4.844191757356585692e-01  -6.617791581737580975e-02
1.989806604761572340e+00  -7.631440094344865699e-02  -4.835522173154290226e-01  -7.631440094344967007e-02
2.010751937443273185e+00  -8.643311699957267891e-02  -4.827157496579101426e-01  -8.643311699957381689e-02
2.031697270124973809e+00  -9.653428275209829934e-02  -4.818694569876105782e-01  -9.653428275209928466e-02
2.052642602806674876e+00  -1.066172589591301012e-01  -4.809717455485953419e-01  -1.066172589591309477e-01
2.073587935488375500e+00  -1.166805231660887898e-01  -4.799798946441199421e-01  -1.166805231660896780e-01
2.094533268170076123e+00  -1.267216477872352698e-01  -4.788502194533366674e-01  -1.267216477872361580e-01
2.115478600851777191e+00  -1.367372817236902627e-01  -4.775382459690168946e-01  -1.367372817236910953e-01
2.136423933533477815e+00  -1.467231357739819941e-01  -4.759988982343935082e-01  -1.467231357739827435e-01
2.157369266215178438e+00  -1.566739720950045545e-01  -4.741866978754586404e-01  -1.566739720950054704e-01
2.178314598896879062e+00  -1.665835979691694391e-01  -4.720559757294603975e-01  -1.665835979691701330e-01
2.199259931578580129e+00  -1.764448641272040597e-01  -4.695610951634381358e-01  -1.764448641272046148e-01
2.220205264260280753e+00  -1.862496678653124960e-01  -4.666566864613084231e-01  -1.862496678653129123e-01
2.241150596941981377e+00  -1.959889611800815779e-01  -4.632978914375214252e-01  -1.959889611800820775e-01
2.262095929623682444e+00  -2.056527641245651239e-01  -4.594406172132184940e-01  -2.056527641245656235e-01
2.283041262305383068e+00  -2.152301835643761763e-01  -4.550417978709713207e-01  -2.152301835643764538e-01
2.303986594987083691e+00  -2.247094374834803787e-01  -4.500596624905950915e-01  -2.247094374834808506e-01
2.324931927668784759e+00  -2.340778849558713404e-01  -4.444540078653282378e-01  -2.340778849558716734e-01
2.345877260350485383e+00  -2.433220618616744879e-01  -4.381864740089947419e-01  -2.433220618616746822e-01
2.366822593032186006e+00  -2.524277223848532259e-01  -4.312208203946404361e-01  -2.524277223848532814e-01
2.387767925713887074e+00  -2.613798862849532334e-01  -4.235232007173830304e-01  -2.613798862849533999e-01
2.408713258395587697e+00  -2.701628918877769792e-01  -4.150624338523192791e-01  -2.701628918877772012e-01
2.429658591077288321e+00  -2.787604546900652736e-01  -4.058102685853436364e-01  -2.787604546900654401e-01
2.450603923758989389e+00  -2.871557314218375900e-01  -3.957416396331453479e-01  -2.871557314218379231e-01
2.471549256440690012e+00  -2.953313893576665627e-01  -3.848349124403339649e-01  -2.953313893576668403e-01
2.492494589122390636e+00  -3.032696806155472657e-01  -3.730721142477481100e-01  -3.032696806155475433e-01
2.513439921804091703e+00  -3.109525211299160041e-01  -3.604391489669265258e-01  -3.109525211299163927e-01
2.534385254485792327e+00  -3.183615739344665130e-01  -3.469259934710734461e-01  -3.183615739344668460e-01
2.555330587167492951e+00  -3.254783363414466280e-01  -3.325268730214642754e-01  -3.254783363414468500e-01
2.576275919849193574e+00  -3.322842305577595745e-01  -3.172404136882024384e-01  -3.322842305577599076e-01
2.597221252530894642e+00  -3.387606972350676315e-01  -3.010697697929572980e-01  -3.387606972350678536e-01
2.618166585212595265e+00  -3.448892914117780428e-01  -2.840227245956121749e-01  -3.448892914117780983e-01
2.639111917894295889e+00  -3.506517802697870501e-01  -2.661117626629793675e-01  -3.506517802697869945e-01
2.660057250575996957e+00  -3.560302420985648197e-01  -2.473541125919170303e-01  -3.560302420985649308e-01
2.681002583257697580e+00  -3.610071658339384371e-01  -2.277717590071542952e-01  -3.610071658339384371e-01
2.701947915939398204e+00  -3.655655505189958632e-01  -2.073914230117137047e-01  -3.655655505189958077e-01
2.722893248621099271e+00  -3.696890040200733196e-01  -1.862445105309748494e-01  -3.696890040200733196e-01
2.743838581302799895e+00  -3.733618403218481596e-01  -1.643670282563904628e-01  -3.733618403218482151e-01
2.764783913984500519e+00  -3.765691747221704411e-01  -1.417994671583055477e-01  -3.765691747221704411e-01
2.785729246666201586e+00  -3.792970162493483066e-01  -1.185866537964235384e-01  -3.792970162493481401e-01
2.806674579347902210e+00  -3.815323566320465432e-01  -9.477756990898937584e-02  -3.815323566320465987e-01
2.827619912029602833e+00  -3.832632551646102392e-01  -7.042514100613803119e-02  -3.832632551646101837e-01
2.848565244711303457e+00  -3.844789188282899950e-01  -4.558599492814593979e-02  -3.844789188282898840e-01
2.869510577393004525e+00  -3.851697770513635710e-01  -2.032019155518732453e-02  -3.851697770513636265e-01
2.890455910074705148e+00  -3.853275505182720551e-01  5.309074928175661762e-03  -3.853275505182722771e-01
2.911401242756405772e+00  -3.849453134694753587e-01  3.123579960254048438e-02  -3.849453134694753587e-01
2.932346575438106839e+00  -3.840175489695871747e-01  5.739151440576582830e-02  -3.840175489695870636e-01
2.953291908119807463e+00  -3.825401966613286575e-01  8.370565774263245828e-02  -3.825401966613287130e-01
2.974237240801508086e+00  -3.805106925668026996e-01  1.101059639193616990e-01  -3.805106925668025886e-01
2.995182573483209154e+00  -3.779280005454355162e-01  1.365188700276852574e-01  -3.779280005454355162e-01
3.016127906164909778e+00  -3.747926350695602871e-01  1.628699377253642888e-01  -3.747926350695601760e-01
3.037073238846610401e+00  -3.711066750338920528e-01  1.890842871873398834e-01  -3.711066750338918308e-01
3.058018571528311469e+00  -3.668737683740053157e-01  2.150870403350150506e-01  -3.668737683740048716e-01
3.078963904210012092e+00  -3.620991273311742198e-01  2.408037702922496415e-01  -3.620991273311736647e-01
3.099909236891712716e+00  -3.567895142664290198e-01  2.661609538680366205e-01  -3.567895142664282981e-01
3.120854569573413784e+00  -3.509532179951375674e-01  2.910864237308667946e-01  -3.509532179951368458e-01
3.141799902255114407e+00  -3.446000206845374336e-01  3.155098168225631827e-01  -3.446000206845367675e-01
3.162745234936815031e+00  -3.377411554299785124e-01  3.393630154645808639e-01  -3.377411554299776242e-01
3.183690567618516098e+00  -3.303892547006817004e-01  3.625805775425738342e-01  -3.303892547006806457e-01
3.204635900300216722e+00  -3.225582899219396893e-01  3.851001521208096134e-01  -3.225582899219386346e-01
3.225581232981917346e+00  -3.142635025371198765e-01  4.068628768421217456e-01  -3.142635025371189328e-01
3.246526565663617969e+00  -3.055213269687429012e-01  4.278137535165821292e-01  -3.055213269687419575e-01
3.267471898345319037e+00  -2.963493059723276701e-01  4.479019983974037999e-01  -2.963493059723268930e-01
3.288417231027019660e+00  -2.867659989485891181e-01  4.670813637893173609e-01  -2.867659989485881744e-01
3.309362563708720284e+00  -2.767908838478221334e-01  4.853104278352133316e-01  -2.767908838478213562e-01
3.330307896390421352e+00  -2.664442533638027300e-01  5.025528495822262354e-01  -2.664442533638018418e-01
3.351253229072121975e+00  -2.557471061720830718e-01  5.187775867381027028e-01  -2.557471061720820171e-01
3.372198561753822599e+00  -2.447210340181005250e-01  5.339590738903902123e-01  -2.447210340180994148e-01
3.393143894435523666e+00  -2.333881055029514151e-01  5.480773593707080060e-01  -2.333881055029502494e-01
3.414089227117224290e+00  -2.217707474480876684e-01  5.611181993983984650e-01  -2.217707474480864194e-01
3.435034559798924914e+00  -2.098916247437525584e-01  5.730731086248810335e-01  -2.098916247437511706e-01
3.455979892480625981e+00  -1.977735195990359962e-01  5.839393667132861676e-01  -1.977735195990346362e-01
3.476925225162326605e+00  -1.854392111135583221e-01  5.937199811175162267e-01  -1.854392111135569898e-01
3.497870557844027228e+00  -1.729113560817467921e-01  6.024236067599864075e-01  -1.729113560817455431e-01
3.518815890525727852e+00  -1.602123719204646690e-01  6.100644238366716987e-01  -1.602123719204635588e-01
3.539761223207428920e+00  -1.473643225796132938e-01  6.166619754903435169e-01  -1.473643225796123224e-01
3.560706555889129543e+00  -1.343888082537398887e-01  6.222409675769259296e-01  -1.343888082537391393e-01
3.581651888570830167e+00  -1.213068596613462446e-01  6.268310331953002024e-01  -1.213068596613454814e-01
3.602597221252531234e+00  -1.081388375984104755e-01  6.304664650482325605e-01  -1.081388375984097538e-01
3.623542553934231858e+00  -9.490433840471323990e-02  6.331859190433061224e-01  -9.490433840471254601e-02
3.644487886615932482e+00  -8.162210590712692948e-02  6.350320928213014637e-01  -8.162210590712611069e-02
3.665433219297633549e+00  -6.830995032446862680e-02  6.360513831106455740e-01  -6.830995032446782189e-02
3.686378551979334173e+00  -5.498467453526645343e-02  6.362935259474573613e-01  -5.498467453526547505e-02
3.707323884661034796e+00  -4.166200802432573624e-02  6.358112238703750307e-01  -4.166200802432497990e-02
3.728269217342735864e+00  -2.835654873781567886e-02  6.346597641986218008e-01  -2.835654873781514110e-02
3.749214550024436488e+00  -1.508171299113980623e-02  6.328966324332684357e-01  -1.508171299113914531e-02
3.770159882706137111e+00  -1.849693490527215545e-03  6.305811246895555167e-01  -1.849693490526512982e-03
3.791105215387838179e+00  1.132857455067082242e-02  6.277739628779895886e-01  1.132857455067135845e-02
3.812050548069538802e+00  2.444343929541581417e-02  6.245369161103603295e-01  2.444343929541631377e-02
3.832995880751239426e+00  3.748655033046732754e-02  6.209324315213182732e-01  3.748655033046762591e-02
3.853941213432940494e+00  5.045086910574747563e-02  6.170232773747306165e-01  5.045086910574790584e-02
3.874886546114641117e+00  6.333067204990161514e-02  6.128722009750107169e-01  6.333067204990200372e-02
3.895831878796341741e+00  7.612154669531223661e-02  6.085416035353263808e-01  7.612154669531270845e-02
3.916777211478042364e+00  8.882038118694524087e-02  6.040932337751682146e-01  8.882038118694593476e-02
3.937722544159743432e+00  1.014253475825102058e-01  5.995879016369096703e-01  1.014253475825108580e-01
3.958667876841444055e+00  1.139358793765423705e-01  5.950852131318745686e-01  1.139358793765428562e-01
3.979613209523144679e+00  1.263526436982940204e-01  5.906433269574741241e-01  1.263526436982943535e-01
4.000558542204845303e+00  1.386775086430254156e-01  5.863187331738499708e-01  1.386775086430258597e-01
4.021503874886546370e+00  1.509135061988082782e-01  5.821660538959636533e-01  1.509135061988087501e-01
4.042449207568247438e+00  1.630647912267582100e-01  5.782378656491639068e-01  1.630647912267584598e-01
4.063394540249947617e+00  1.751365969422593594e-01  5.745845427560350993e-01  1.751365969422598312e-01
4.084339872931648685e+00  1.871351873288311651e-01  5.712541208720739450e-01  1.871351873288314982e-01
4.105285205613349753e+00  1.990678068954467861e-01  5.682921795689894751e-01  1.990678068954473412e-01
4.126230538295049932e+00  2.109426281630599753e-01  5.657417426780123604e-01  2.109426281630604472e-01
4.147175870976751000e+00  2.227686972374396390e-01  5.636431949517802797e-01  2.227686972374399721e-01
4.168121203658452067e+00  2.345558777939134032e-01  5.620342134818628876e-01  2.345558777939135697e-01
4.189066536340152247e+00  2.463147937658782816e-01  5.609497122190920670e-01  2.463147937658782816e-01
4.210011869021853315e+00  2.580567709936527621e-01  5.604217978845396075e-01  2.580567709936525400e-01
4.230957201703554382e+00  2.697937780540180519e-01  5.604797355289221628e-01  2.697937780540177188e-01
4.251902534385254562e+00  2.815383664542379094e-01  5.611499219959404927e-01  2.815383664542377429e-01
4.272847867066955629e+00  2.933036103380155524e-01  5.624558655689734232e-01  2.933036103380151638e-01
4.293793199748656697e+00  3.051030458152728109e-01  5.644181701289959774e-01  3.051030458152723113e-01
4.314738532430356877e+00  3.169506099933330212e-01  5.670545222229177451e-01  3.169506099933326326e-01
4.335683865112057944e+00  3.288605797544859044e-01  5.703796795341110615e-01  3.288605797544857379e-01
4.356629197793758124e+00  3.408475102944716895e-01  5.744054593591442215e-01  3.408475102944716895e-01
4.377574530475459191e+00  3.529261734085196167e-01  5.791407258251629608e-01  3.529261734085196167e-01
4.398519863157160259e+00  3.651114954865826157e-01  5.845913747295511387e-01  3.651114954865826157e-01
4.419465195838860438e+00  3.774184951576642355e-01  5.907603150461172570e-01  3.774184951576643465e-01
4.440410528520561506e+00  3.898622205049444567e-01  5.976474463188294894e-01  3.898622205049444567e-01
4.461355861202262574e+00  4.024576857590589363e-01  6.052496313538396899e-01  4.024576857590588808e-01
4.482301193883962753e+00  4.152198073666406586e-01  6.135606638219937015e-01  4.152198073666404365e-01
4.503246526565663821e+00  4.281633393253061470e-01  6.225712305960101611e-01  4.281633393253058695e-01
4.524191859247364889e+00  4.413028076748948259e-01  6.322688688677532420e-01  4.413028076748945483e-01
4.545137191929065068e+00  4.546524440381025656e-01  6.426379183201466061e-01  4.546524440381025101e-01
4.566082524610766136e+00  4.682261181118620996e-01  6.536594688637502593e-01  4.682261181118618221e-01
4.587027857292467203e+00  4.820372690240057878e-01  6.653113046881087289e-01  4.820372690240053437e-01
4.607973189974167383e+00  4.960988354880053741e-01  6.775678456206644107e-01  4.960988354880050411e-01
4.628918522655868450e+00  5.104231847119122811e-01  6.904000870289930258e-01  5.104231847119120591e-01
4.649863855337569518e+00  5.250220400460339221e-01  7.037755397426390669e-01  5.250220400460338110e-01
4.670809188019269698e+00  5.399064073872748004e-01  7.176581717057859411e-01  5.399064073872746894e-01
4.691754520700970765e+00  5.550865003962925925e-01  7.320083532977873508e-01  5.550865003962927036e-01
4.712699853382671833e+00  5.705716646264438197e-01  7.467828084711188863e-01  5.705716646264441527e-01
4.733645186064372012e+00  5.863703007105840470e-01  7.619345740510019560e-01  5.863703007105841580e-01
4.754590518746073080e+00  6.024897868027316861e-01  7.774129697127103444e-01  6.024897868027317971e-01
4.775535851427774148e+00  6.189364005258588541e-01  7.931635812958511833e-01  6.189364005258590762e-01
4.796481184109474327e+00  6.357152407339641265e-01  8.091282602237813704e-01  6.357152407339644595e-01
4.817426516791175395e+00  6.528301494553585549e-01  8.252451418645332382e-01  6.528301494553588880e-01
4.838371849472876463e+00  6.702836344438058980e-01  8.414486856907802403e-01  6.702836344438063421e-01
4.859317182154576642e+00  6.880767928237689901e-01  8.576697400640842517e-01  6.880767928237696562e-01
4.880262514836277710e+00  7.062092363743306400e-01  8.738356343767619272e-01  7.062092363743313062e-01
4.901207847517978777e+00  7.246790190520755459e-01  8.898703011274998742e-01  7.246790190520763231e-01
4.922153180199678957e+00  7.434825674049250210e-01  9.056944302794197599e-01  7.434825674049257982e-01
4.943098512881380024e+00  7.626146145750727356e-01  9.212256579478173002e-01  7.626146145750735128e-01
4.964043845563081092e+00  7.820681386282322123e-01  9.363787910868743847e-01  7.820681386282328784e-01
4.984989178244781272e+00  8.018343059767309988e-01  9.510660693896619833e-01  8.018343059767317760e-01
5.005934510926482339e+00  8.219024206839988800e-01  9.651974650852233051e-01  8.219024206839995461e-01
5.026879843608183407e+00  8.422598804461247646e-01  9.786810207144031049e-01  8.422598804461255417e-01
5.047825176289883586e+00  8.628921400409996778e-01  9.914232242990382860e-01  8.628921400410001219e-01
5.068770508971584654e+00  8.837826830158084235e-01  1.003329420596697830e+00  8.837826830158092006e-01
5.089715841653284834e+00  9.049130023483105134e-01  1.014304256367929646e+00  9.049130023483116236e-01
5.110661174334985901e+00  9.262625907656429902e-01  1.024252156790472768e+00  9.262625907656444335e-01
5.131606507016686969e+00  9.478089413359889193e-01  1.033077829353477251e+00  9.478089413359900295e-01
5.152551839698387148e+00  9.695275588633309738e-01  1.040686790775305015e+00  9.695275588633321950e-01
5.173497172380088216e+00  9.913919825142052389e-01  1.046985911733815167e+00  9.913919825142069042e-01
5.194442505061789284e+00  1.013373819988803604e+00  1.051883973502440561e+00  1.013373819988804714e+00
5.215387837743489463e+00  1.035442793418497764e+00  1.055292229973650020e+00  1.035442793418498653e+00
5.236333170425190531e+00  1.057566797029866557e+00  1.057124968048055891e+00  1.057566797029867667e+00
5.257278503106891598e+00  1.079711966464081740e+00  1.057300058995622516e+00  1.079711966464082851e+00
5.278223835788591778e+00  1.101842759483089296e+00  1.055739493175849475e+00  1.101842759483090850e+00
5.299169168470292846e+00  1.123922047633747034e+00  1.052369890453697332e+00  1.123922047633748367e+00
5.320114501151993913e+00  1.145911218281617572e+00  1.047122978780129943e+00  1.145911218281618682e+00
5.341059833833694093e+00  1.167770286271446523e+00  1.039936033727890674e+00  1.167770286271447411e+00
5.362005166515395160e+00  1.189458014325376567e+00  1.030752272285865301e+00  1.189458014325377455e+00
5.382950499197096228e+00  1.210932041156711492e+00  1.019521194914035700e+00  1.210932041156712602e+00
5.403895831878796407e+00  1.232149016160263955e+00  1.006198870733869821e+00  1.232149016160264843e+00
5.424841164560497475e+00  1.253064739443502162e+00  9.907481617578294264e-01  1.253064739443502607e+00
5.445786497242198543e+00  1.273634305888871054e+00  9.731388832223264451e-01  1.273634305888871721e+00
5.466731829923898722e+00  1.293812251889252529e+00  9.533478983515053518e-01  1.293812251889253417e+00
5.487677162605599790e+00  1.313552703377349751e+00  9.313591472110909208e-01  1.313552703377350639e+00
5.508622495287300858e+00  1.332809523776917082e+00  9.071636106757456908e-01  1.332809523776917970e+00
5.529567827969001037e+00  1.351536460539456641e+00  8.807592118919641555e-01  1.351536460539457751e+00
5.550513160650702105e+00  1.369687288993771901e+00  8.521506589335559045e-01  1.369687288993772789e+00
5.571458493332403172e+00  1.387215952326297241e+00  8.213492335817884626e-01  1.387215952326298352e+00
5.592403826014103352e+00  1.404076696625403464e+00  7.883725322837168425e-01  1.404076696625404796e+00
5.613349158695804419e+00  1.420224200060161479e+00  7.532441663206319582e-01  1.420224200060162367e+00
5.634294491377505487e+00  1.435613695420141056e+00  7.159934290295131287e-01  1.435613695420142388e+00
5.655239824059205667e+00  1.450201085413964641e+00  6.766549385452005350e-01  1.450201085413965751e+00
5.676185156740906734e+00  1.463943050306478533e+00  6.352682649571573803e-01  1.463943050306479865e+00
5.697130489422606914e+00  1.476797147663384990e+00  5.918775509958217329e-01  1.476797147663386545e+00
5.718075822104307981e+00  1.488721904163571530e+00  5.465311353792062787e-01  1.488721904163572862e+00
5.739021154786009049e+00  1.499676899629032611e+00  4.992811877655933817e-01  1.499676899629033722e+00
5.759966487467709229e+00  1.509622843606023501e+00  4.501833638825671891e-01  1.509622843606024833e+00
5.780911820149410296e+00  1.518521645005084686e+00  3.992964888497004816e-01  1.518521645005086240e+00
5.801857152831111364e+00  1.526336475468276888e+00  3.466822759982551294e-01  1.526336475468278442e+00
5.822802485512811543e+00  1.533031827276196246e+00  2.924050876343464167e-01  1.533031827276197800e+00
5.843747818194512611e+00  1.538573566732271303e+00  2.365317432110606299e-01  1.538573566732272635e+00
5.864693150876213679e+00  1.542928984065110143e+00  1.791313792888632739e-01  1.542928984065111031e+00
5.885638483557913858e+00  1.546066840969236189e+00  1.202753644903562513e-01  1.546066840969237299e+00
5.906583816239614926e+00  1.547957416958788635e+00  6.003727141178426263e-02  1.547957416958789967e+00
5.927529148921315993e+00  1.548572555736334344e+00  -1.507093845253326680e-03  1.548572555736335898e+00
5.948474481603016173e+00  1.547885712778867884e+00  -6.427960519932118810e-02  1.547885712778869216e+00
